PartnerId,DocumentDate
9034,2022-07-25
1098,2022-07-25
12370,2022-07-25
690,2022-07-25
11119,2022-07-22
6949,2022-07-22
1430,2022-07-22
4518,2022-07-22
12301,2022-07-22
6326,2022-07-22
4518,2022-07-22
6326,2022-07-22
954,2022-07-22
650,2022-07-22
12424,2022-07-22
5445,2022-07-22
10592,2022-07-22
10599,2022-07-22
12511,2022-07-22
1385,2022-07-22
10771,2022-07-22
12247,2022-07-22
12316,2022-07-22
975,2022-07-22
6919,2022-07-22
6326,2022-07-22
10403,2022-07-22
4814,2022-07-22
6972,2022-07-22
882,2022-07-22
10470,2022-07-22
5390,2022-07-22
1385,2022-07-22
11746,2022-07-22
5866,2022-07-21
12279,2022-07-21
10577,2022-07-21
8191,2022-07-21
5474,2022-07-21
316,2022-07-21
10435,2022-07-21
10941,2022-07-21
554,2022-07-21
856,2022-07-21
5866,2022-07-21
6307,2022-07-21
12517,2022-07-21
11746,2022-07-21
12165,2022-07-21
8191,2022-07-21
954,2022-07-21
10504,2022-07-21
12516,2022-07-21
161,2022-07-21
7189,2022-07-21
9556,2022-07-21
10113,2022-07-21
11325,2022-07-21
7128,2022-07-21
5872,2022-07-21
11770,2022-07-21
9556,2022-07-21
12518,2022-07-21
6446,2022-07-21
10427,2022-07-21
8923,2022-07-21
8231,2022-07-21
8730,2022-07-21
7287,2022-07-21
11518,2022-07-21
780,2022-07-20
6588,2022-07-20
1838,2022-07-20
780,2022-07-20
12275,2022-07-20
1098,2022-07-20
11399,2022-07-20
12505,2022-07-20
12427,2022-07-20
524,2022-07-20
9652,2022-07-20
5575,2022-07-20
12094,2022-07-20
1385,2022-07-20
11867,2022-07-20
12467,2022-07-20
1098,2022-07-20
12215,2022-07-20
12506,2022-07-20
193,2022-07-20
6027,2022-07-20
10504,2022-07-20
10421,2022-07-20
1809,2022-07-20
1098,2022-07-20
7998,2022-07-20
11255,2022-07-20
11471,2022-07-20
6387,2022-07-20
11471,2022-07-20
6027,2022-07-20
6246,2022-07-20
574,2022-07-20
6246,2022-07-20
442,2022-07-20
8191,2022-07-20
9080,2022-07-20
11746,2022-07-20
11711,2022-07-20
9831,2022-07-20
476,2022-07-20
10771,2022-07-20
11502,2022-07-20
6387,2022-07-20
1098,2022-07-20
12322,2022-07-20
7779,2022-07-20
11966,2022-07-20
11945,2022-07-20
524,2022-07-20
1098,2022-07-20
7021,2022-07-19
1098,2022-07-19
9106,2022-07-19
8379,2022-07-19
8423,2022-07-19
10419,2022-07-19
10482,2022-07-19
9026,2022-07-19
10418,2022-07-19
1387,2022-07-19
113,2022-07-19
505,2022-07-19
9214,2022-07-19
1387,2022-07-19
9759,2022-07-19
10771,2022-07-19
12083,2022-07-19
1663,2022-07-19
9690,2022-07-19
12424,2022-07-19
12424,2022-07-19
12421,2022-07-19
1073,2022-07-19
9026,2022-07-19
10419,2022-07-19
11572,2022-07-19
1277,2022-07-19
8423,2022-07-19
12511,2022-07-19
12440,2022-07-19
12411,2022-07-19
486,2022-07-19
1141,2022-07-19
11517,2022-07-19
12497,2022-07-19
12497,2022-07-19
9886,2022-07-19
1141,2022-07-19
9679,2022-07-19
12505,2022-07-19
10592,2022-07-19
5066,2022-07-19
12070,2022-07-19
10899,2022-07-19
12070,2022-07-19
10899,2022-07-19
5902,2022-07-19
9694,2022-07-19
9034,2022-07-19
11349,2022-07-18
9833,2022-07-18
1098,2022-07-18
11746,2022-07-18
5820,2022-07-18
1663,2022-07-18
11352,2022-07-18
1663,2022-07-18
793,2022-07-18
554,2022-07-18
1106,2022-07-18
10435,2022-07-18
8655,2022-07-18
10418,2022-07-18
1038,2022-07-18
10594,2022-07-18
1277,2022-07-18
10594,2022-07-18
10421,2022-07-18
12503,2022-07-18
12094,2022-07-18
12239,2022-07-18
10418,2022-07-18
10418,2022-07-18
1385,2022-07-18
5690,2022-07-18
11119,2022-07-18
1098,2022-07-18
1098,2022-07-18
11119,2022-07-18
6949,2022-07-18
12508,2022-07-18
10108,2022-07-18
5056,2022-07-18
4518,2022-07-18
1049,2022-07-18
11301,2022-07-18
1073,2022-07-18
11512,2022-07-18
12206,2022-07-18
6727,2022-07-18
975,2022-07-18
1277,2022-07-18
316,2022-07-18
316,2022-07-18
342,2022-07-18
484,2022-07-18
9676,2022-07-18
1073,2022-07-18
10696,2022-07-18
300,2022-07-18
9226,2022-07-18
10236,2022-07-18
342,2022-07-18
10637,2022-07-18
9833,2022-07-18
11325,2022-07-15
11555,2022-07-15
11899,2022-07-15
9580,2022-07-15
11899,2022-07-15
1663,2022-07-15
12281,2022-07-15
12411,2022-07-15
1658,2022-07-15
11444,2022-07-15
6273,2022-07-15
11899,2022-07-15
10413,2022-07-15
7189,2022-07-15
1663,2022-07-15
698,2022-07-14
331,2022-07-14
12411,2022-07-14
6250,2022-07-14
6437,2022-07-14
650,2022-07-14
6173,2022-07-14
11255,2022-07-14
1809,2022-07-14
7287,2022-07-14
7287,2022-07-14
12411,2022-07-14
11131,2022-07-14
10771,2022-07-14
5640,2022-07-14
10829,2022-07-14
9759,2022-07-14
689,2022-07-14
9751,2022-07-14
7998,2022-07-14
6011,2022-07-14
5987,2022-07-14
324,2022-07-14
12215,2022-07-14
11350,2022-07-14
574,2022-07-14
8456,2022-07-14
6050,2022-07-14
10771,2022-07-14
1139,2022-07-14
708,2022-07-14
5872,2022-07-14
461,2022-07-14
12404,2022-07-14
1196,2022-07-14
738,2022-07-14
442,2022-07-14
12263,2022-07-14
11159,2022-07-14
11471,2022-07-14
7189,2022-07-14
10769,2022-07-14
11471,2022-07-14
5872,2022-07-14
11768,2022-07-14
10599,2022-07-14
8434,2022-07-14
316,2022-07-14
12053,2022-07-14
11386,2022-07-14
10413,2022-07-14
10413,2022-07-14
6173,2022-07-14
4775,2022-07-14
5722,2022-07-14
6027,2022-07-14
1073,2022-07-14
193,2022-07-14
12229,2022-07-14
690,2022-07-14
12227,2022-07-14
143,2022-07-14
162,2022-07-14
8923,2022-07-14
162,2022-07-14
9831,2022-07-14
1809,2022-07-14
1139,2022-07-14
1139,2022-07-14
11159,2022-07-14
624,2022-07-14
10861,2022-07-14
360,2022-07-14
690,2022-07-13
12431,2022-07-12
7826,2022-07-12
1098,2022-07-12
11601,2022-07-12
6557,2022-07-12
8655,2022-07-12
12497,2022-07-12
12281,2022-07-12
6944,2022-07-12
8362,2022-07-12
12070,2022-07-12
1098,2022-07-12
11529,2022-07-12
12070,2022-07-12
12358,2022-07-12
1106,2022-07-12
6358,2022-07-12
524,2022-07-12
12496,2022-07-12
12165,2022-07-12
12496,2022-07-12
281,2022-07-12
12424,2022-07-12
690,2022-07-12
10366,2022-07-12
193,2022-07-12
9080,2022-07-12
8655,2022-07-12
12498,2022-07-12
1430,2022-07-12
7569,2022-07-12
10941,2022-07-12
1191,2022-07-12
6246,2022-07-12
11095,2022-07-12
11095,2022-07-12
7128,2022-07-12
6246,2022-07-12
8379,2022-07-12
1804,2022-07-12
864,2022-07-12
7021,2022-07-12
505,2022-07-12
8730,2022-07-12
11325,2022-07-12
9080,2022-07-12
12176,2022-07-12
11572,2022-07-12
10001,2022-07-12
11773,2022-07-12
8655,2022-07-12
11966,2022-07-11
6050,2022-07-11
5394,2022-07-11
9676,2022-07-11
954,2022-07-11
4518,2022-07-11
10634,2022-07-11
316,2022-07-11
1098,2022-07-11
9833,2022-07-11
11352,2022-07-11
11301,2022-07-11
11119,2022-07-11
633,2022-07-11
1106,2022-07-11
484,2022-07-11
1073,2022-07-11
1073,2022-07-11
11119,2022-07-11
12085,2022-07-11
554,2022-07-11
554,2022-07-11
1132,2022-07-11
11876,2022-07-11
6448,2022-07-11
162,2022-07-11
5674,2022-07-11
4518,2022-07-11
11999,2022-07-11
1142,2022-07-11
12281,2022-07-11
11556,2022-07-11
1098,2022-07-11
10341,2022-07-11
1085,2022-07-11
9214,2022-07-11
1098,2022-07-11
882,2022-07-11
202,2022-07-11
11119,2022-07-11
1085,2022-07-11
554,2022-07-11
12279,2022-07-11
1035,2022-07-11
12083,2022-07-11
615,2022-07-11
603,2022-07-11
316,2022-07-11
6050,2022-07-11
12038,2022-07-11
10776,2022-07-11
12419,2022-07-11
10112,2022-07-08
11349,2022-07-08
6027,2022-07-08
113,2022-07-08
11891,2022-07-08
6027,2022-07-08
12495,2022-07-08
7863,2022-07-08
7409,2022-07-08
9890,2022-07-08
1853,2022-07-08
667,2022-07-08
12467,2022-07-08
12247,2022-07-08
7779,2022-07-08
10023,2022-07-08
193,2022-07-08
12467,2022-07-08
9879,2022-07-08
780,2022-07-08
864,2022-07-08
11168,2022-07-08
9541,2022-07-08
12494,2022-07-08
9694,2022-07-08
780,2022-07-08
12466,2022-07-08
9831,2022-07-08
12266,2022-07-08
10802,2022-07-08
9934,2022-07-08
6050,2022-07-08
6557,2022-07-08
624,2022-07-07
10809,2022-07-07
9541,2022-07-07
6227,2022-07-07
7161,2022-07-07
12426,2022-07-07
12085,2022-07-07
9080,2022-07-07
8682,2022-07-07
9080,2022-07-07
12070,2022-07-07
12411,2022-07-07
8456,2022-07-07
8682,2022-07-07
11571,2022-07-07
11984,2022-07-07
10599,2022-07-07
11016,2022-07-07
1387,2022-07-07
554,2022-07-07
11945,2022-07-07
11571,2022-07-07
7652,2022-07-07
11658,2022-07-07
954,2022-07-07
4596,2022-07-07
7569,2022-07-07
11132,2022-07-07
1191,2022-07-07
11132,2022-07-07
8448,2022-07-07
6027,2022-07-07
6387,2022-07-07
11801,2022-07-07
6307,2022-07-07
1387,2022-07-07
5866,2022-07-07
1058,2022-07-06
8191,2022-07-06
152,2022-07-06
152,2022-07-06
152,2022-07-06
12029,2022-07-06
11361,2022-07-06
10949,2022-07-06
10761,2022-07-06
8231,2022-07-06
8191,2022-07-06
6050,2022-07-06
486,2022-07-06
6050,2022-07-06
8456,2022-07-06
12355,2022-07-06
505,2022-07-06
10771,2022-07-06
8231,2022-07-06
10226,2022-07-06
8878,2022-07-06
6744,2022-07-06
10691,2022-07-06
7709,2022-07-06
9552,2022-07-06
12493,2022-07-06
1098,2022-07-06
7189,2022-07-06
6573,2022-07-06
8682,2022-07-06
5390,2022-07-06
882,2022-07-06
564,2022-07-06
6805,2022-07-06
257,2022-07-06
882,2022-07-06
6015,2022-07-06
12316,2022-07-06
5820,2022-07-05
6246,2022-07-05
8655,2022-07-05
864,2022-07-05
8923,2022-07-05
9833,2022-07-05
12054,2022-07-05
12260,2022-07-05
1098,2022-07-05
10709,2022-07-05
6011,2022-07-05
9038,2022-07-05
12411,2022-07-05
12083,2022-07-05
6246,2022-07-05
9034,2022-07-05
11748,2022-07-05
12486,2022-07-05
864,2022-07-05
1141,2022-07-05
11502,2022-07-05
12247,2022-07-05
6050,2022-07-05
1790,2022-07-05
11444,2022-07-05
10504,2022-07-05
10899,2022-07-05
9080,2022-07-05
10899,2022-07-05
9080,2022-07-05
9690,2022-07-05
12490,2022-07-05
12351,2022-07-04
6173,2022-07-04
11567,2022-07-04
11119,2022-07-04
8655,2022-07-04
11119,2022-07-04
1106,2022-07-04
8362,2022-07-04
10696,2022-07-04
8191,2022-07-04
554,2022-07-04
6557,2022-07-04
793,2022-07-04
11352,2022-07-04
917,2022-07-04
11217,2022-07-04
10771,2022-07-04
698,2022-07-04
780,2022-07-04
11071,2022-07-04
12275,2022-07-04
6727,2022-07-04
954,2022-07-04
9226,2022-07-04
6720,2022-07-04
780,2022-07-04
12421,2022-07-04
1049,2022-07-04
1035,2022-07-04
1804,2022-07-04
1098,2022-07-04
1720,2022-07-04
342,2022-07-04
342,2022-07-04
7059,2022-07-04
6246,2022-07-04
316,2022-07-04
6050,2022-07-04
4518,2022-07-04
4518,2022-07-04
316,2022-07-04
9833,2022-07-04
1809,2022-07-04
1804,2022-07-04
161,2022-07-01
564,2022-07-01
10691,2022-07-01
5390,2022-07-01
12277,2022-07-01
11815,2022-07-01
11520,2022-07-01
8936,2022-07-01
11414,2022-07-01
161,2022-07-01
10504,2022-07-01
8927,2022-07-01
8927,2022-07-01
11514,2022-07-01
12281,2022-07-01
1098,2022-07-01
12279,2022-07-01
10634,2022-07-01
365,2022-07-01
1145,2022-07-01
11514,2022-07-01
1098,2022-07-01
11502,2022-07-01
4775,2022-06-30
1098,2022-06-30
11966,2022-06-30
1430,2022-06-30
11966,2022-06-30
10690,2022-06-30
11246,2022-06-30
11514,2022-06-30
1098,2022-06-30
10112,2022-06-30
12427,2022-06-30
12357,2022-06-30
10787,2022-06-30
1098,2022-06-30
1098,2022-06-30
1038,2022-06-30
1387,2022-06-30
856,2022-06-30
11352,2022-06-30
10961,2022-06-30
6919,2022-06-30
6027,2022-06-30
723,2022-06-30
6588,2022-06-30
4967,2022-06-30
500,2022-06-30
8663,2022-06-30
1098,2022-06-30
7569,2022-06-30
8028,2022-06-30
554,2022-06-30
8028,2022-06-30
9515,2022-06-30
11572,2022-06-30
11952,2022-06-30
6342,2022-06-30
6015,2022-06-30
10599,2022-06-30
12431,2022-06-29
8191,2022-06-29
12463,2022-06-29
12464,2022-06-29
1139,2022-06-29
12229,2022-06-29
10771,2022-06-29
10771,2022-06-29
6919,2022-06-29
7998,2022-06-29
10771,2022-06-29
10920,2022-06-29
12229,2022-06-29
12229,2022-06-29
8923,2022-06-29
12070,2022-06-29
11655,2022-06-29
10874,2022-06-29
11350,2022-06-29
624,2022-06-29
442,2022-06-29
11131,2022-06-29
162,2022-06-29
708,2022-06-29
524,2022-06-29
524,2022-06-29
864,2022-06-29
7128,2022-06-29
624,2022-06-29
11945,2022-06-29
10220,2022-06-29
7287,2022-06-29
11746,2022-06-29
12070,2022-06-29
7579,2022-06-28
6027,2022-06-28
10648,2022-06-28
1018,2022-06-28
113,2022-06-28
9214,2022-06-28
1073,2022-06-28
8655,2022-06-28
113,2022-06-28
10072,2022-06-28
5324,2022-06-28
10108,2022-06-28
10108,2022-06-28
9690,2022-06-28
12083,2022-06-28
11893,2022-06-28
7506,2022-06-28
791,2022-06-28
12466,2022-06-28
615,2022-06-28
12467,2022-06-28
162,2022-06-28
162,2022-06-28
8456,2022-06-28
162,2022-06-28
505,2022-06-28
4814,2022-06-28
10550,2022-06-28
8191,2022-06-28
1851,2022-06-28
4775,2022-06-28
1098,2022-06-28
10771,2022-06-28
8655,2022-06-28
8655,2022-06-28
8655,2022-06-28
8655,2022-06-28
11255,2022-06-28
7047,2022-06-28
12236,2022-06-28
12470,2022-06-28
4624,2022-06-28
10550,2022-06-28
9080,2022-06-28
11797,2022-06-28
316,2022-06-28
650,2022-06-28
1851,2022-06-28
12166,2022-06-28
11119,2022-06-28
533,2022-06-28
1141,2022-06-28
12411,2022-06-27
10766,2022-06-27
9833,2022-06-27
12322,2022-06-27
8042,2022-06-27
11173,2022-06-27
10413,2022-06-27
202,2022-06-27
11352,2022-06-27
690,2022-06-27
6050,2022-06-27
1023,2022-06-27
954,2022-06-27
9541,2022-06-27
1098,2022-06-27
12279,2022-06-27
9676,2022-06-27
7779,2022-06-27
10577,2022-06-27
193,2022-06-27
1098,2022-06-27
554,2022-06-27
11010,2022-06-27
7632,2022-06-27
10941,2022-06-27
12215,2022-06-27
1720,2022-06-27
4517,2022-06-27
193,2022-06-27
6050,2022-06-27
5445,2022-06-27
10592,2022-06-27
12432,2022-06-27
4518,2022-06-27
10776,2022-06-27
1809,2022-06-27
162,2022-06-27
162,2022-06-27
633,2022-06-27
162,2022-06-27
162,2022-06-27
162,2022-06-27
9908,2022-06-27
9694,2022-06-27
12083,2022-06-27
12431,2022-06-27
1098,2022-06-27
8655,2022-06-27
1809,2022-06-27
690,2022-06-27
316,2022-06-27
780,2022-06-27
11292,2022-06-27
7021,2022-06-27
6387,2022-06-27
780,2022-06-27
5394,2022-06-27
12085,2022-06-27
8362,2022-06-27
1106,2022-06-27
8655,2022-06-24
8473,2022-06-24
8682,2022-06-24
1009,2022-06-24
6326,2022-06-24
10771,2022-06-24
6548,2022-06-24
5871,2022-06-24
1035,2022-06-24
6130,2022-06-24
9831,2022-06-24
6173,2022-06-24
6130,2022-06-24
6130,2022-06-24
6130,2022-06-24
6130,2022-06-24
6326,2022-06-24
5056,2022-06-24
11195,2022-06-23
1029,2022-06-23
524,2022-06-23
6027,2022-06-23
10534,2022-06-23
8655,2022-06-23
11801,2022-06-23
9886,2022-06-23
5904,2022-06-23
6955,2022-06-23
11572,2022-06-23
9759,2022-06-23
331,2022-06-23
8655,2022-06-23
11349,2022-06-23
11349,2022-06-23
6050,2022-06-23
10599,2022-06-23
142,2022-06-23
10899,2022-06-23
10899,2022-06-23
10427,2022-06-23
10146,2022-06-23
11119,2022-06-23
624,2022-06-23
6557,2022-06-23
12164,2022-06-23
1141,2022-06-23
7189,2022-06-23
10387,2022-06-23
12308,2022-06-23
7189,2022-06-23
11159,2022-06-23
12070,2022-06-23
365,2022-06-23
8198,2022-06-23
316,2022-06-23
8028,2022-06-23
10594,2022-06-23
10183,2022-06-23
12070,2022-06-23
9080,2022-06-22
1387,2022-06-22
10413,2022-06-22
442,2022-06-22
1387,2022-06-22
10236,2022-06-22
6246,2022-06-22
6246,2022-06-22
113,2022-06-22
10634,2022-06-22
12424,2022-06-22
11250,2022-06-22
9712,2022-06-22
7714,2022-06-22
780,2022-06-22
12281,2022-06-22
12129,2022-06-22
8434,2022-06-22
6227,2022-06-22
12426,2022-06-22
11119,2022-06-22
12457,2022-06-22
12360,2022-06-22
6246,2022-06-22
12406,2022-06-22
12164,2022-06-22
1809,2022-06-22
12418,2022-06-22
6437,2022-06-22
5575,2022-06-22
10771,2022-06-22
12175,2022-06-22
7569,2022-06-22
954,2022-06-22
6972,2022-06-22
10909,2022-06-22
193,2022-06-21
7189,2022-06-21
1098,2022-06-21
12431,2022-06-21
1329,2022-06-21
689,2022-06-21
6448,2022-06-21
9034,2022-06-21
193,2022-06-21
11601,2022-06-21
10696,2022-06-21
300,2022-06-21
11746,2022-06-21
8456,2022-06-21
11301,2022-06-21
1098,2022-06-21
12370,2022-06-21
698,2022-06-21
1190,2022-06-21
7529,2022-06-21
10132,2022-06-21
316,2022-06-21
7021,2022-06-21
9214,2022-06-21
11444,2022-06-21
12176,2022-06-21
113,2022-06-21
8423,2022-06-21
11966,2022-06-21
6972,2022-06-21
12421,2022-06-21
1183,2022-06-21
5866,2022-06-21
5871,2022-06-21
5872,2022-06-21
1059,2022-06-21
5872,2022-06-21
8655,2022-06-21
1851,2022-06-20
11352,2022-06-20
257,2022-06-20
1106,2022-06-20
603,2022-06-20
10637,2022-06-20
10910,2022-06-20
484,2022-06-20
1106,2022-06-20
9833,2022-06-20
1098,2022-06-20
8900,2022-06-20
9226,2022-06-20
1851,2022-06-20
12070,2022-06-20
1098,2022-06-20
12395,2022-06-20
11946,2022-06-20
1809,2022-06-20
11976,2022-06-20
8805,2022-06-20
554,2022-06-20
554,2022-06-20
554,2022-06-20
6050,2022-06-20
9106,2022-06-20
7998,2022-06-20
360,2022-06-20
7161,2022-06-20
6011,2022-06-20
1038,2022-06-20
7529,2022-06-20
10899,2022-06-20
9402,2022-06-20
162,2022-06-20
4518,2022-06-20
12083,2022-06-20
12445,2022-06-20
8362,2022-06-20
5488,2022-06-20
9676,2022-06-20
9652,2022-06-20
6560,2022-06-20
1023,2022-06-20
11844,2022-06-20
6387,2022-06-20
1430,2022-06-20
6727,2022-06-20
8878,2022-06-20
342,2022-06-20
11528,2022-06-20
793,2022-06-20
11444,2022-06-20
342,2022-06-20
342,2022-06-20
690,2022-06-17
1098,2022-06-17
6027,2022-06-17
524,2022-06-17
524,2022-06-17
6173,2022-06-17
9934,2022-06-17
12355,2022-06-17
12441,2022-06-17
193,2022-06-17
708,2022-06-17
697,2022-06-17
10941,2022-06-17
8362,2022-06-17
7998,2022-06-17
10941,2022-06-17
10941,2022-06-17
624,2022-06-16
12433,2022-06-16
11375,2022-06-16
624,2022-06-16
838,2022-06-16
488,2022-06-16
12427,2022-06-16
8655,2022-06-16
8992,2022-06-16
1141,2022-06-16
1199,2022-06-16
4518,2022-06-16
10613,2022-06-16
9831,2022-06-16
12165,2022-06-16
8923,2022-06-16
6027,2022-06-16
6307,2022-06-16
11502,2022-06-16
8191,2022-06-16
11131,2022-06-16
9106,2022-06-16
11518,2022-06-16
11255,2022-06-16
442,2022-06-16
11119,2022-06-16
8730,2022-06-16
775,2022-06-16
6789,2022-06-16
6919,2022-06-16
10771,2022-06-16
6108,2022-06-16
10696,2022-06-16
11658,2022-06-16
11945,2022-06-16
11741,2022-06-16
9866,2022-06-16
7189,2022-06-16
6573,2022-06-16
7779,2022-06-16
954,2022-06-16
8362,2022-06-16
8730,2022-06-16
633,2022-06-15
1329,2022-06-15
4814,2022-06-15
7021,2022-06-15
6358,2022-06-15
5324,2022-06-15
12083,2022-06-15
1049,2022-06-15
12322,2022-06-15
5866,2022-06-15
6050,2022-06-15
257,2022-06-15
6557,2022-06-15
6250,2022-06-15
1098,2022-06-15
6387,2022-06-15
10236,2022-06-15
9676,2022-06-15
10835,2022-06-15
1035,2022-06-15
4518,2022-06-15
4518,2022-06-15
10949,2022-06-15
12281,2022-06-15
11833,2022-06-15
6050,2022-06-15
11325,2022-06-15
1098,2022-06-15
8992,2022-06-15
11567,2022-06-15
9080,2022-06-15
9833,2022-06-15
708,2022-06-15
9541,2022-06-15
281,2022-06-15
11153,2022-06-15
10504,2022-06-15
486,2022-06-15
11301,2022-06-15
4517,2022-06-15
11349,2022-06-15
690,2022-06-15
9214,2022-06-15
9080,2022-06-15
1098,2022-06-15
9080,2022-06-15
554,2022-06-15
11966,2022-06-15
6720,2022-06-15
9759,2022-06-15
11187,2022-06-15
9694,2022-06-15
1106,2022-06-15
5394,2022-06-15
505,2022-06-15
9106,2022-06-15
12430,2022-06-15
12281,2022-06-15
7287,2022-06-15
780,2022-06-15
7569,2022-06-15
524,2022-06-15
316,2022-06-15
12070,2022-06-15
12215,2022-06-15
9690,2022-06-15
10226,2022-06-15
11010,2022-06-15
4624,2022-06-15
11502,2022-06-15
10771,2022-06-15
10761,2022-06-15
8655,2022-06-15
10814,2022-06-15
10771,2022-06-15
1098,2022-06-15
6446,2022-06-15
6548,2022-06-15
1098,2022-06-15
12279,2022-06-15
1085,2022-06-15
650,2022-06-15
11350,2022-06-15
5842,2022-06-15
8191,2022-06-15
10599,2022-06-15
8231,2022-06-15
10776,2022-06-15
6246,2022-06-15
7287,2022-06-15
7287,2022-06-15
8191,2022-06-15
6246,2022-06-15
8655,2022-06-15
11431,2022-06-15
6557,2022-06-15
9837,2022-06-15
10132,2022-06-15
780,2022-06-15
4775,2022-06-15
12432,2022-06-15
8680,2022-06-15
193,2022-06-15
10899,2022-06-15
6246,2022-06-15
7998,2022-06-15
161,2022-06-15
5902,2022-06-15
5902,2022-06-15
8456,2022-06-15
10756,2022-06-15
6769,2022-06-15
780,2022-06-10
316,2022-06-10
780,2022-06-10
954,2022-06-10
7709,2022-06-10
6108,2022-06-10
11652,2022-06-10
9577,2022-06-10
12358,2022-06-10
11867,2022-06-10
6246,2022-06-10
4814,2022-06-10
12247,2022-06-10
9751,2022-06-10
1085,2022-06-10
10874,2022-06-10
8379,2022-06-09
11517,2022-06-09
554,2022-06-09
615,2022-06-09
161,2022-06-09
1190,2022-06-09
7998,2022-06-09
6027,2022-06-09
5445,2022-06-09
11352,2022-06-09
11813,2022-06-09
353,2022-06-09
7189,2022-06-09
316,2022-06-09
5820,2022-06-09
12426,2022-06-09
10592,2022-06-09
11529,2022-06-09
6050,2022-06-09
780,2022-06-09
554,2022-06-09
1809,2022-06-09
8682,2022-06-09
12229,2022-06-09
6588,2022-06-09
1141,2022-06-09
10577,2022-06-09
10691,2022-06-09
8198,2022-06-09
5390,2022-06-09
882,2022-06-09
12316,2022-06-09
564,2022-06-09
8845,2022-06-09
10470,2022-06-09
882,2022-06-09
6805,2022-06-09
6015,2022-06-09
1073,2022-06-09
8028,2022-06-09
113,2022-06-09
7128,2022-06-09
12267,2022-06-09
1387,2022-06-09
8028,2022-06-09
1387,2022-06-09
11010,2022-06-08
9890,2022-06-08
6011,2022-06-08
11071,2022-06-08
6173,2022-06-08
10771,2022-06-08
11071,2022-06-08
11132,2022-06-08
5445,2022-06-08
7779,2022-06-08
10776,2022-06-08
9866,2022-06-08
10592,2022-06-08
6345,2022-06-08
7269,2022-06-08
442,2022-06-08
442,2022-06-08
7021,2022-06-08
9712,2022-06-08
11349,2022-06-08
12419,2022-06-08
10599,2022-06-08
12358,2022-06-08
11016,2022-06-08
1430,2022-06-08
11467,2022-06-08
1023,2022-06-08
11119,2022-06-08
689,2022-06-08
12427,2022-06-08
780,2022-06-08
8448,2022-06-08
12229,2022-06-08
12425,2022-06-08
316,2022-06-08
281,2022-06-08
6573,2022-06-08
11945,2022-06-08
8448,2022-06-08
12424,2022-06-08
11801,2022-06-08
650,2022-06-08
11255,2022-06-08
12281,2022-06-08
12094,2022-06-08
8448,2022-06-08
10696,2022-06-07
777,2022-06-07
6727,2022-06-07
791,2022-06-07
300,2022-06-07
11444,2022-06-07
162,2022-06-07
8655,2022-06-07
12083,2022-06-07
1058,2022-06-07
6050,2022-06-07
162,2022-06-07
6944,2022-06-07
9226,2022-06-07
1851,2022-06-07
12358,2022-06-07
6050,2022-06-07
5575,2022-06-07
689,2022-06-07
5866,2022-06-07
5866,2022-06-07
9833,2022-06-07
202,2022-06-07
1851,2022-06-07
9080,2022-06-07
342,2022-06-07
342,2022-06-07
11301,2022-06-07
162,2022-06-07
11746,2022-06-07
12417,2022-06-07
8449,2022-06-07
12263,2022-06-07
1098,2022-06-07
697,2022-06-07
10787,2022-06-07
4814,2022-06-07
524,2022-06-07
12421,2022-06-07
524,2022-06-07
12421,2022-06-07
12206,2022-06-07
8456,2022-06-07
162,2022-06-07
7287,2022-06-07
7287,2022-06-07
10899,2022-06-07
1790,2022-06-07
505,2022-06-07
10023,2022-06-07
6437,2022-06-07
162,2022-06-07
6727,2022-06-07
8992,2022-06-07
1098,2022-06-06
6944,2022-06-06
1106,2022-06-06
161,2022-06-06
12418,2022-06-06
8927,2022-06-06
12277,2022-06-06
8730,2022-06-06
1098,2022-06-06
1098,2022-06-06
11555,2022-06-06
5640,2022-06-06
882,2022-06-06
5872,2022-06-06
11159,2022-06-06
11119,2022-06-06
5390,2022-06-06
6805,2022-06-06
12215,2022-06-06
1132,2022-06-06
1196,2022-06-06
316,2022-06-06
1141,2022-06-06
1809,2022-06-06
446,2022-06-06
12406,2022-06-06
633,2022-06-06
12275,2022-06-06
7569,2022-06-06
4518,2022-06-06
4518,2022-06-06
8362,2022-06-06
11931,2022-06-06
7672,2022-06-06
9676,2022-06-06
9034,2022-06-06
11361,2022-06-06
967,2022-06-06
793,2022-06-06
484,2022-06-03
9831,2022-06-03
9165,2022-06-03
11966,2022-06-03
143,2022-06-03
7128,2022-06-03
1035,2022-06-03
7998,2022-06-03
12411,2022-06-03
1098,2022-06-03
12296,2022-06-03
6919,2022-06-03
1098,2022-06-03
1098,2022-06-03
1098,2022-06-03
1098,2022-06-03
1098,2022-06-03
1098,2022-06-03
1098,2022-06-03
476,2022-06-02
11350,2022-06-02
10941,2022-06-02
4775,2022-06-02
4775,2022-06-02
6246,2022-06-02
6246,2022-06-02
6246,2022-06-02
11797,2022-06-02
9690,2022-06-02
11893,2022-06-02
524,2022-06-02
1809,2022-06-02
241,2022-06-02
524,2022-06-02
11748,2022-06-02
12166,2022-06-02
5871,2022-06-02
12279,2022-06-02
6050,2022-06-02
11131,2022-06-02
564,2022-06-02
12316,2022-06-02
9595,2022-06-02
9106,2022-06-02
442,2022-06-02
10899,2022-06-02
12402,2022-06-02
11119,2022-06-02
8042,2022-06-02
10899,2022-06-02
6557,2022-06-02
6015,2022-06-02
6805,2022-06-02
